start_station_name,member_casual,rides_total,avg_trip_duration,max_trip_duration,min_trip_duration
Public Rack - Normal Ave & 111th St,casual,20,13.75,67,2
Bloomingdale Ave & Harlem Ave,member,19,20.631578947368421,50,5
Public Rack - Avers & Granville,member,19,15.684210526315789,38,1
Public Rack - Hamilton Ave & 95th St,casual,19,12.842105263157896,30,1
Public Rack - Meade Ave & Archer Ave,casual,19,15.947368421052634,53,2
Public Rack - Western Ave & 100th St,casual,19,11.894736842105264,104,1
Public Rack - Kildare Ave & North Ave,casual,19,24.421052631578949,127,2
Public Rack - Lotus Ave & Lawrence Ave,casual,19,22.578947368421051,194,1
Public Rack - Lorel Ave & Grand Ave,casual,19,13.947368421052632,55,4
Springfield Ave & North Ave,casual,19,20.421052631578949,45,1
Commercial Ave & 100th St,member,19,34.368421052631582,242,6
Lawler Ave & 50th St,member,18,19.833333333333332,61,6
Commercial Ave & 100th St,casual,18,84.055555555555543,1072,5
Lavergne Ave & Division St,casual,18,18.222222222222221,120,1
Public Rack - Pulaski & Rosemont,casual,18,27.999999999999996,70,1
Public Rack - Kedzie Ave & 58th St,casual,18,7.1111111111111107,20,2
Public Rack - Foster Ave & Drake Ave,member,18,25.0,105,3
Public Rack - Central Ave & Lawrence Ave,casual,18,9.3333333333333321,39,1
Public Rack - Milwaukee Ave & Addison St,member,18,15.055555555555557,33,1
Public Rack - Karlov Ave & Kamerling Ave,member,18,17.666666666666668,48,5
Wabash Ave & 83rd St,member,18,7.3333333333333339,20,2
Public Rack - Sawyer Ave & Chicago Ave,member,18,12.833333333333334,31,2
Karlov Ave & Lawrence Ave,casual,18,17.555555555555557,50,1
Public Rack - Sayer & Northwest Hwy,member,18,8.7777777777777786,34,1
Public Rack - Western Ave & 110th St,casual,18,14.555555555555555,33,2
Public Rack - California Ave & Marquette Rd,casual,18,20.333333333333332,66,1
State St & 123rd St,casual,17,28.411764705882348,73,8
Archer Ave & 43rd St,member,17,7.5294117647058831,18,1
Oak Park & Wellington,member,17,24.0,48,1
Menard Ave & Division St,member,17,18.235294117647058,55,2
Public Rack - Homan & 79th,casual,17,9.7058823529411757,14,3
North Ave & New England Ave,member,17,26.294117647058822,88,1
Lavergne Ave & Fullerton Ave,member,17,17.823529411764707,49,1
Public Rack - Western & 83rd,casual,17,12.294117647058822,36,1
Public Rack - 4810 Keeler Ave,casual,17,19.352941176470587,115,2
Public Rack - Lockwood & Archer,member,17,18.235294117647058,42,1
Public Rack - Christiana & Lincoln,casual,17,21.000000000000004,94,6
Public Rack - Harper Ave & 63rd St,member,17,15.823529411764707,60,1
Public Rack - Foster Ave & Drake Ave,casual,17,26.705882352941178,164,2
Public Rack - Kedzie Ave & Chicago Ave,member,17,7.5882352941176459,22,1
Public Rack - Western Ave & Jarvis Ave,member,17,11.470588235294118,32,4
Public Rack - Central Ave & Lawrence Ave,member,17,12.235294117647058,43,2
Public Rack - McCormick Blvd & Devon Ave,casual,17,21.411764705882351,98,2
Public Rack - Milwaukee Ave & Catalpa Ave,casual,17,23.882352941176471,61,3
Public Rack - Milwaukee Ave & Pensacola Ave,casual,17,9.5882352941176467,29,2
Public Rack - Kedzie Ave & 61st Pl E,casual,17,9.4705882352941178,30,2
Public Rack - Kedzie Ave & 54th St - SE,casual,17,14.588235294117649,97,3
Ashland Ave & Garfield Blvd,member,17,13.176470588235295,24,2
Karlov Ave & Armitage Ave,casual,17,20.588235294117649,71,2
Public Rack - Lynch & Elston,casual,17,14.941176470588236,57,6
Avenue L & 114th St,casual,16,11.0625,37,3
Lavergne Ave & 46th St,casual,16,22.125,49,2
Lamon Ave & Chicago Ave,member,16,26.8125,135,2
Karlov Ave & Armitage Ave,member,16,12.375,55,1
Public Rack - Throop St & 58th St,casual,16,9.4375,43,2
Public Rack - 82nd st & Kedzie Ave,casual,16,16.5625,51,6
Public Rack - Karlov Ave & Milwaukee Ave,member,16,14.75,62,2
Public Rack - Kilbourn Ave & Fullerton Ave,casual,16,9.5624999999999982,42,3
Public Rack - Spaulding Ave & Foster Ave,member,16,11.9375,34,1
Public Rack - Langley Ave & 49th St,casual,16,6.0,12,1
Kildare & Cermak,member,16,15.375,54,2
Public Rack - Kedvale Ave & Peterson Ave,member,16,12.875,25,2
Public Rack - Austin & Higgins,casual,16,11.875,34,1
Public Rack - Kilpatrick & Elston,casual,16,25.750000000000004,111,3
Public Rack - Tripp Ave & North Ave,member,16,14.062499999999998,30,3
Public Rack - Spaulding Ave & Bryn Mawr Ave,member,16,19.1875,192,3
Public Rack - Narragansett Ave & Fullerton Ave,casual,16,14.937499999999996,39,1
Roscoe & Harlem,member,15,10.466666666666667,26,4
Central Park Ave & Ohio St,member,15,13.0,50,2
Public Rack - Delphina & Foster,casual,15,12.133333333333335,51,1
Public Rack - Kenton & Lawrence,member,15,20.4,38,4
Public Rack - Natoma Ave & 61st St,casual,15,15.999999999999998,152,2
Public Rack - Pulaski Rd & 65th St,casual,15,8.0666666666666664,28,4
Public Rack - Harvard Ave & 119th St,casual,15,7.666666666666667,38,1
Public Rack - Menard Ave & Grand Ave,member,15,10.733333333333333,29,2
Public Rack - Marshfield Ave & 87th St,member,15,14.799999999999999,101,1
Public Rack - Irving Park Rd & Austin Ave,casual,15,10.799999999999999,33,2
Public Rack - Irving Park Rd & Austin Ave,member,15,15.6,38,5
Public Rack - Greenwood Ave & Lake Park Ave,casual,15,28.666666666666668,87,2
Public Rack - Cicero Ave & Cortland St - midblock,casual,15,11.133333333333335,36,3
Troy Ave & 27th St,member,15,20.2,34,4
Public Rack - Kenton Ave & Palmer St,member,15,13.533333333333333,41,4
Public Rack - Forrestville Ave & 47th St,casual,15,26.933333333333334,104,1
Public Rack - Kedzie Ave & Archer Ave,member,15,9.6666666666666661,29,2
Doty Ave & 111th St,member,15,10.2,41,1
Public Rack - Lotus Ave & Lawrence Ave,member,15,17.266666666666666,58,4
Public Rack - Olmstead Ave & Oliphant Ave,casual,15,15.666666666666664,63,3
Public Rack - Racine Ave & 74th St,casual,15,34.0,145,2
Public Rack - Halsted St & 76th St,casual,15,45.666666666666671,113,5
Shabbona Park,member,14,16.857142857142858,44,1
Avenue O & 118th St,member,14,17.857142857142854,29,9
Tripp Ave & 31st St,member,14,22.428571428571427,49,9
Halsted St & 73rd St,member,14,33.857142857142854,239,5
Kedzie Ave & 110th St,member,14,16.071428571428569,39,4
Eggleston Ave & 92nd St,casual,14,15.0,27,3
Washtenaw Ave & Madison St,casual,14,15.714285714285717,57,1
Public Rack - California & 71st,casual,14,13.642857142857142,35,2
Public Rack - Kimball & Ardmore,casual,14,14.071428571428571,25,3
Public Rack - Wood St & 47th St,casual,14,9.4285714285714288,22,3
Public Rack - Laflin St &51st ST,member,14,15.785714285714286,40,6
Public Rack - Drake Ave & Leland Ave,member,14,13.071428571428573,41,2
Public Rack - Komensky Ave & 31st St,member,14,24.571428571428573,53,3
Public Rack - Laramie Ave & Grand Ave,casual,14,24.000000000000004,122,2
Public Rack - South Shore Dr & 71st St,member,14,19.142857142857142,62,3
Public Rack - Melvina Ave & Montrose Ave,casual,14,11.357142857142858,36,1
Public Rack - St Louis Ave & Berteau Ave,member,14,10.000000000000002,17,5
Public Rack - Western Ave & 92nd Pl,casual,14,14.857142857142858,29,5
Public Rack - Cicero Ave & Belle Plaine Ave,member,14,13.285714285714285,43,4
Public Rack - S. Kilpatrick and W. 79th,casual,14,13.714285714285714,39,3
Harlem Ave & Grace St,member,14,18.142857142857146,107,2
Dauphin Ave & 103rd St,member,14,15.142857142857142,67,4
Public Rack - Abbott Park,casual,14,11.5,30,2
Public Rack - Cicero Ave & Altgeld St,casual,14,14.785714285714286,32,2
Eggleston Ave & 92nd St,member,13,15.76923076923077,43,1
Public Rack - Austin & 62nd,casual,13,23.53846153846154,49,3
Kenosha Ave & Wellington Ave,casual,13,32.692307692307693,110,2
Public Rack - Pulaski & 52nd,casual,13,18.461538461538463,55,3
Public Rack - Menard Ave & Grand Ave,casual,13,9.23076923076923,20,2
Public Rack - Mulligan Ave & 56th St,casual,13,9.6923076923076934,23,1
Public Rack - South Shore Dr & 71st St,casual,13,55.769230769230766,479,3
Public Rack - Talman Ave & Pershing Rd,member,13,17.30769230769231,91,3
Public Rack - Christiana Ave & Archer Ave,casual,13,8.6923076923076934,16,2
Public Rack - Lafayette Ave & 87th St - NW,member,13,11.923076923076923,33,2
Spaulding Ave & 63rd St,member,13,18.384615384615387,60,1
Public Rack - Kedvale Ave & Avondale Ave,member,13,10.999999999999998,43,2
Public Rack - California Ave & Ogden Ave,casual,13,28.23076923076923,76,1
Public Rack - Austin Ave & Roscoe St,casual,13,11.846153846153845,24,1
Public Rack - Jeffrey Blvd & 71st St,member,13,19.461538461538463,79,2
Lawndale Ave & 16th St,member,13,17.615384615384617,72,2
Public Rack - Linder & Elston,casual,13,22.769230769230766,65,6
Public Rack - Central & Prescott,casual,13,37.923076923076927,110,2
Public Rack - Avers & Granville,casual,13,14.615384615384615,34,3
Public Rack - Kedzie Ave & Chicago Ave,casual,13,12.923076923076923,54,3
Public Rack - Sawyer Ave & Chicago Ave,casual,13,17.846153846153847,43,1
Public Rack - Langley Ave & Oakwood Blvd,member,13,19.538461538461537,72,2
Public Rack - Holbrook St & Milwaukee Ave,casual,13,31.153846153846153,96,4
Sacramento Ave & Pershing Rd,member,13,13.846153846153845,28,2
Rockwell St & 63rd St,member,12,34.166666666666671,163,1
Laramie Ave & Gladys Ave,member,12,24.75,55,2
Public Rack - 532 E 43rd St,casual,12,14.666666666666668,48,3
Public Rack - Kedzie & 73rd,casual,12,16.25,101,4
South Chicago Ave & 83rd St,member,12,21.166666666666664,36,13
Public Rack - Hollywood Park,casual,12,35.083333333333343,277,1
Public Rack - Lynch & Elston,member,12,22.083333333333332,56,3
Public Rack - Springfield & 79th,casual,12,13.083333333333334,29,4
Public Rack - Sayre Ave & 59th St,member,12,20.5,32,15
Public Rack - Kedzie Ave & 83rd St,casual,12,51.25,266,1
Public Rack - Linder Ave & 64th Pl,casual,12,14.75,49,2
Public Rack - Pulaski Rd & 83rd St,casual,12,25.5,73,1
Public Rack - 63rd St and Nagle Ave,casual,12,13.083333333333336,48,3
Public Rack - Kimbark Ave & 63rd St,member,12,10.75,40,3
Public Rack - Cicero Ave & North Ave,casual,12,8.25,18,2
Public Rack - Komensky Ave & 63rd St,member,12,9.1666666666666679,26,4
Public Rack - Central Ave & George St,casual,12,15.583333333333332,40,2
Public Rack - Fairfield Ave & 63rd St,member,12,6.083333333333333,13,1
Public Rack - Kedzie Ave & 64th St - SW,casual,12,9.6666666666666679,22,2
Public Rack - Natoma Ave & Bryn Mawr Ave,member,12,12.833333333333334,21,5
Public Rack - Cottage Grove Ave & 87th St,member,12,14.666666666666666,41,3
Long Ave & North Ave,member,12,40.166666666666664,238,5
Kostner Ave & 63rd St,member,12,15.750000000000002,50,3
California Ave & 29th St,member,12,9.3333333333333339,18,5
Public Rack - Laramie Ave & Fullerton Ave,member,12,16.916666666666668,73,1
Public Rack - Greenwood Ave & Lake Park Ave,member,12,15.0,38,4
S Aberdeen St & W 106th St,member,12,6.083333333333333,16,2
California Ave & 71st St,casual,12,17.416666666666668,42,1
California Ave & 71st St,member,12,13.333333333333334,35,3
Public Rack - Winona St & Elston Ave,casual,12,19.5,39,6
Public Rack - Hiawatha & Mendota,member,12,15.416666666666668,39,5
Public Rack - Harlem & Palatine,casual,12,28.166666666666664,87,8
Public Rack - Central & Berteau,member,12,14.916666666666666,41,3
Kildare Ave & 55th St,member,12,15.833333333333336,57,3
Public Rack - Ashland Ave & 91st St,casual,12,13.916666666666666,35,1
Kilbourn Ave & Roscoe St,member,12,14.5,24,5
Public Rack - St Louis & Lincoln,member,12,25.083333333333332,46,4
Public Rack - Neva Ave & Grand Ave,member,12,16.0,44,3
Public Rack - Bryn Mawr Ave & Spaulding Ave,casual,12,12.583333333333336,50,4
Public Rack - Harding Ave & 47th St,casual,12,20.0,123,3
Public Rack - Jensen Park,casual,12,16.25,43,4
Bradley Park,casual,11,25.09090909090909,126,3
Hastings LWS,casual,11,12.909090909090908,18,3
Homan Ave & 65th St,member,11,9.454545454545455,51,2
Tripp Ave & 65th St,member,11,12.09090909090909,23,7
Kenneth Ave & 50th St,member,11,21.818181818181817,68,4
Kedzie Ave & Redfield Dr,casual,11,33.090909090909093,63,14
Springfield Ave & 71st St,casual,11,14.90909090909091,34,4
Public Rack - Damen & 81st,member,11,20.090909090909093,116,2
Public Rack - Western & 83rd,member,11,24.181818181818183,36,16
Public Rack - Parkside & 63rd,casual,11,14.454545454545453,42,2
Public Rack - Central & Leland,member,11,9.3636363636363633,31,3
Public Rack - Keating & Peterson,casual,11,15.636363636363637,61,1
Public Rack - Wood St & 103rd St,casual,11,12.090909090909092,32,4
Public Rack - Homan Ave & 26th St,casual,11,7.4545454545454541,19,2
Public Rack - Homan Ave & 62nd Pl,casual,11,9.90909090909091,22,2
Public Rack - Whipple St & 63rd St,member,11,9.9090909090909083,16,5
Public Rack - Ashland Ave & 76th St,casual,11,27.0,98,3
Public Rack - Austin Ave & Archer Ave,casual,11,16.454545454545453,55,5
Public Rack - Lemont Ave & Keating Ave,member,11,18.181818181818183,26,3
Public Rack - California Ave & Ogden Ave,member,11,18.636363636363633,38,2
Public Rack - Cicero Ave & Wellington Ave,casual,11,15.727272727272728,45,5
Public Rack - California Ave & Devon Ave - NW,casual,11,16.09090909090909,45,1
Public Rack - Mozart Elementary School,casual,11,13.636363636363637,45,5
Racine Ave & 61st St,member,11,17.09090909090909,34,3
Rhodes Ave & 71st St,casual,11,22.636363636363637,59,3
Public Rack - Western Ave & 105th St,casual,11,4.3636363636363633,9,2
Public Rack - Marshfield Ave & 87th St,casual,11,26.09090909090909,126,3
Public Rack - Lorel Ave & Grand Ave,member,11,14.909090909090912,40,4
Public Rack - Prairie Ave & Garfield Blvd N,casual,11,10.636363636363637,37,3
Public Rack - Kedzie Ave & 62nd Pl,casual,11,18.272727272727277,43,4
Public Rack - Maplewood Ave & 47th St,member,11,5.454545454545455,16,2
S Wentworth Ave & W 111th St,member,11,8.454545454545455,27,1
Public Rack - Lawrence Ave & Kimball Ave,casual,11,11.0,28,4
Public Rack - Lemont Ave & Keating Ave,casual,11,18.0,64,1
Public Rack - Bryn Mawr Ave & Spaulding Ave,member,11,16.727272727272727,36,5
Public Rack - Leader & Caldwell,casual,11,28.636363636363637,79,5
Public Rack - Peterson Park,casual,11,22.454545454545457,60,11
Public Rack - Richard Daley College,casual,11,12.999999999999998,29,3
Public Rack - Forest Glen Station ,casual,11,35.545454545454547,101,7
Rhodes Ave & 71st St,member,11,17.181818181818183,30,4
Wentworth Ave & 104th St,casual,11,51.18181818181818,183,7
Public Rack - Linder & 51st,casual,11,17.636363636363633,37,1
Public Rack - Kostner Ave & Wrightwood Ave,member,11,12.636363636363637,31,1
Public Rack - Christiana Ave & Lawrence Ave,member,11,9.90909090909091,21,3
Public Rack - Kenneth Ave & 63rd St E,casual,11,19.363636363636363,34,4
Carpenter St & 63rd St,member,11,26.272727272727273,91,1
Michigan Ave & 114th St,member,11,29.90909090909091,197,3
California Ave & Marquette Rd,member,10,13.2,21,4
Public Rack - Ozman & Talcott,casual,10,16.000000000000004,38,7
Public Rack - Melvina & Foster,member,10,6.5,13,2
Public Rack - Imlay & Milwaukee,casual,10,24.2,62,10
Public Rack - King Dr & 71st St,member,10,3.0,8,1
Public Rack - St Louis & Lincoln,casual,10,20.5,56,1
Public Rack - Kostner & Bryn Mawr,member,10,20.2,52,10
Public Rack - Ewing Ave & 107th St,casual,10,32.2,199,1
Public Rack - Maplewood Ave & 47th St,casual,10,13.7,35,1
Public Rack - Overhill Ave & Touhy Ave,casual,10,29.299999999999997,119,1
Public Rack - Pulaski Rd & Stevens Ave,casual,10,16.3,41,4
Public Rack - Woodlawn Ave & 63rd St S,casual,10,13.899999999999999,63,6
Public Rack - Kedzie Ave & 54th St - SE,member,10,15.399999999999999,102,3
Public Rack - Laporte Ave & Armitage Ave,member,10,25.0,62,9
Kildare Ave & Division St,member,10,16.5,35,4
Throop St & 52nd St,member,10,12.799999999999999,29,3
Seeley Ave & Garfield Blvd,member,10,26.8,63,2
Public Rack - Melvina Ave & Belmont Ave,member,10,14.8,33,4
Public Rack - Austin Blvd & North Ave,casual,10,11.799999999999999,26,7
Public Rack - Ave N & 106th St,casual,10,10.6,23,3
Public Rack - Kedzie Ave & 61st Pl W,casual,10,7.8,22,2
Yates Blvd & 93rd St,member,10,62.6,466,1
Artesian Ave & 71st St,member,10,16.6,52,3
Public Rack - Sayre Ave & 59th St,casual,10,15.4,30,2
Public Rack - Milwaukee Ave & Sunnyside Ave,member,10,13.8,31,3
Public Rack - Forest Glen & Peterson,casual,10,17.0,56,2
Public Rack - Troy & 71st,casual,10,12.6,29,2
Public Rack - Kostner & 83rd,casual,10,22.399999999999995,51,1
Public Rack - Racine Ave & 74th St,member,10,6.8,19,2
Public Rack - Mackinaw Ave & 85th St,casual,10,19.3,51,3
Public Rack - Division St & Christiana Ave,member,10,12.1,21,1
Public Rack - Linder Ave & Belmont Ave,casual,10,10.0,17,2
Public Rack - 111th St - Morgan Park Metra,casual,10,16.6,73,3
Public Rack - Monticello & Lawrence,member,10,20.7,42,2
Public Rack - Milwaukee Ave & Sunnyside Ave,casual,10,14.500000000000002,30,2
Western Ave & 62nd St,casual,10,17.8,39,5
Oketo Ave & Addison St,member,10,18.5,64,4
Public Rack - Halsted St & 95th St - SW,member,10,4.7,10,1
Artesian Ave & 71st St,casual,9,13.555555555555555,23,4
Spaulding Ave & 16th St,member,9,14.222222222222221,47,4
Artesian Ave & Marquette Rd,casual,9,15.666666666666666,37,3
La Villita Park (Albany/30th),member,9,23.333333333333332,42,13
Major Taylor Trail & 124th St,member,9,10.222222222222221,51,2
Public Rack - Kenneth & Carmen,casual,9,22.555555555555557,45,7
Public Rack - Laflin St & 51st St,member,9,13.222222222222221,22,6
Public Rack - Marshfield Ave & 45th St,casual,9,10.444444444444445,22,2
Public Rack - Menard Ave & Belmont Ave,casual,9,9.5555555555555554,32,2
Public Rack - Mozart Elementary School,member,9,14.555555555555555,33,1
Public Rack - Winchester Ave & 87th St,casual,9,15.888888888888889,37,1
Public Rack - Halsted St & 95th St - SE,casual,9,12.222222222222223,39,3
Public Rack - Kedzie Ave & Arthington St,casual,9,14.111111111111111,26,3
Public Rack - Milwaukee Ave & Leland Ave,casual,9,12.888888888888889,29,4
Public Rack - Peterson Ave & Milwaukee Ave,casual,9,20.333333333333332,66,2
Public Rack - Kildare Ave & Washignton Blvd,casual,9,15.0,25,9
Public Rack - Sawyer Ave & Bryn Mawr Ave - SE,casual,9,9.6666666666666661,16,2
Public Rack - Spaulding Ave & Bryn Mawr Ave,casual,9,23.777777777777779,76,5
Public Rack - Austin Ave & Wellington Ave,casual,9,17.888888888888889,51,4
Public Rack - Linder Ave & Archer Ave,casual,9,7.8888888888888893,14,3
Public Rack - Sawyer Ave & Bryn Mawr Ave - SW,casual,9,16.444444444444443,35,4
Public Rack - Pullman - Walmart,casual,9,8.6666666666666661,15,1
Public Rack - Hamlin Ave & Madison St,member,9,31.555555555555557,94,1
